_id,id_bank,id_city,address,time,position,type,latitude,longitude,comment
,24,154,"пер. Рыльский, 10-12/3",08:00 - 20:00,Холл,Банковское подразделение,,,
,24,154,"пер. Рыльський, 10-12/3",08:00 - 20:00,Холл,Банковское подразделение,,,
,8,154,"пер. Чугуевский, 21",Круглосуточно,1-й этаж,"Фабрика, завод, организация",,,
,17,154,"пл. Контрактовая, 10 А",09:00 - 18:00,1-й этаж,Банковское подразделение,,,
,1,154,"пл. Львовская, 8 Б",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,,,
,15,154,"пл. Победы, 1",Круглосуточно,Холл,Гостиница,,,
,7,154,"пл. Победы, 3",Круглосуточно,1-й этаж,Торговый центр,,,
,5,154,"пл. Победы, 3",Круглосуточно,Наружный,Торговый центр,,,
,2,154,"пр. Академика Глушкова, 2",08:00 - 21:00,Холл,Другие или неподдающиеся классификации,,,
,7,154,"пр. Академика Глушкова, 36",Круглосуточно,Холл,Торговый центр,,,
,3,154,"пр. Академика Палладина, 18/30",09:00 - 18:00,1-й этаж,Банковское подразделение,,,
,8,154,"пр. Академика Палладина, 22",Круглосуточно,Наружный,Банковское подразделение,,,
,1,154,"пр. Академика Палладина, 7",Круглосуточно,Наружный,Банковское подразделение,,,
,8,154,"пр. Академика Палладина, 7 А",Круглосуточно,Наружный,Торговый центр,,,
,1,154,пр. Бажана,Круглосуточно,Внутренний (Зона 24),Банковское подразделение,,,
,10,154,"пр. Бажана, 10",Круглосуточно,Холл,Банковское подразделение,,,
,6,154,"пр. Бажана, 12",Круглосуточно,Наружный,Банковское подразделение,,,
,25,154,"пр. Бажана, 14",Круглосуточно,Наружный,Банковское подразделение,,,
,18,154,"пр. Бажана, 16 А",Круглосуточно,Наружный,Банковское подразделение,,,
,6,154,"пр. Бажана, 30",Круглосуточно,Холл,Банковское подразделение,,,
,2,154,"пр. Бажана, 36",Круглосуточно,Наружный,Банковское подразделение,,,
,14,154,"пр. Бажана, 36 А",Круглосуточно,2-й этаж,Банковское подразделение,,,
,3,154,"пр. Бажана, 5 Г",Круглосуточно,1-й этаж,Банковское подразделение,,,
,25,154,"пр. Броварской, 15",09:00 - 21:00,Холл,Другие или неподдающиеся классификации,,,
,10,154,"пр. Броварской, 17",08:00 - 23:00,1-й этаж,Торговый центр,,,
,1,154,"пр. Василия Порика, 3 А",Круглосуточно,Наружный,Банковское подразделение,,,
,5,154,"пр. Воздухофлотский, 23/25",Круглосуточно,Наружный,Банковское подразделение,,,
,6,154,"пр. Воздухофлотский, 33/2",Круглосуточно,Наружный,Банковское подразделение,,,
,14,154,"пр. Воздухофлотский, 36",Круглосуточно,1-й этаж,Банковское подразделение,,,
,7,154,"пр. Воздухофлотский, 39/1",Круглосуточно,1-й этаж,Предприятие с ограниченным доступом,,,
,19,154,"пр. Воздухофлотский, 39/1",Круглосуточно,Холл,"Фабрика, завод, организация",,,
,8,154,"пр. Воздухофлотский, 50/2",Круглосуточно,Наружный,Банковское подразделение,,,
,3,154,"пр. Воздухофлотский, 58",09:00 - 20:00,1-й этаж,Банковское подразделение,,,
,2,154,"пр. Воздухофлотский, 7",Круглосуточно,Наружный,Банковское подразделение,,,
